"school","schoolLabel","coffeeShop","coffeeShopLabel"
"http://linkedgeodata.org/triplify/node358053795","Pioneer School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358033193","Independence School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034533","Little Brick School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034709","Lone Elm School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034771","Lonesome School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034806","Long Branch School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034927","Luteston School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035123","Maple Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035129","Maple Lawn School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036094","Morning View School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036300","Mount Evart School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036927","Mount Vernon School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358037367","Munkres School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358038684","Olwell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039678","Pleasant Valley School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354357908","Bedford High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060982","Bellevue School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060988","Pleasant Hill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way323076445","South Elementary","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way363664655","Eugene Field Elementary","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358022296","Adam School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358022378","Adams School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358023392","Baker Hill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358023463","Banner School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358023873","Bell Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025010","Boyd School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025114","Bressler School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025292","Brown School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025368","Brush Oak School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358025499","Bulla School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358026660","Center South School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028326","Crosswhite School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028529","Dawson School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028676","Donaby School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028686","Dorsey School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028707","Dougan School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029154","East Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029233","Echo Dell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029730","Eureka School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358029874","Excelsior School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030089","Fairview School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030370","Floyd School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030399","Ford School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030893","Gill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030937","Glaze School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030963","Glendenning School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031190","Gravel Hill School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031228","Green Castle School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031421","Hale School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031955","Haw Branch School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032416","Hickory Creek School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032685","Highland School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039704","Pleasant View School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040079","Radical School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040080","Radical School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040094","Railroad School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040099","Ramey School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040178","Reed School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040423","Rockford School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358041084","Saint Marys School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358041324","Salmon School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042099","Smith School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042100","Smith School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042107","Smithton School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042150","Snowball School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042463","Splawn Ridge School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042581","Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042607","Stephen School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358043574","Surprise School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358044406","Upper Neely School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045237","Washington School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045711","White Hall School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045722","White Oak School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045889","Willhite School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358046189","Wright School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358046304","Zimmerman School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047375","Griffin School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047376","Hass School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047414","Pebble Ridge School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032747","Hobbs School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032993","Howell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358033073","Hurst School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034001","Lafayette School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034039","Land School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034062","Lasher School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034144","Layton School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034227","Liberty Bell School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034386","Lincoln School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034639","Locust Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034647","Locust Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034723","Lone Rock School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034754","Lone Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034756","Lone Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034935","Lyle School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034938","Lynn School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035078","Mann School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035384","McCann School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035391","McClanahan School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036087","Morgan School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036732","Mount Pleasant School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036770","Mount Pleasant School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358037328","Muddy Valley School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358037381","Murphy School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358038296","Nosseman School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039099","Peace and Harmony School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039286","Phoenix School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039287","Piburn School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039313","Pilot Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039562","Pleasant Hill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039632","Pleasant Ridge School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039640","Pleasant Ridge School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060909","Moore School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060910","Washington Center School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060911","Brooklyn School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060912","Union School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060924","Isadora School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060937","Miller School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060941","Locust Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060994","Empire School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358023945","Bennywood School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358024652","Blackoak School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358026858","Cherokee School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028435","Daleview School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358028722","Douglas School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030103","Fairview School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030338","Fleming School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030476","Fountain Blue School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030507","Fox School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031206","Gravel Wall School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358031275","Green School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032479","Hickory Point School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358032683","Highland School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358626623","Zimmerman School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358626633","Hickory Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358626649","Eclipse School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358626663","Mosquito Creek School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040248","Richville School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040534","Rose Hill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040705","Saint Agnes School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042354","Missouri State University","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358042455","Spessard School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358044370","Union School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045430","West Point School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045452","West Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047302","Shady Dell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047319","Victor School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047358","Canaday School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047422","Rattlesnake School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048040","Central Point School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048306","Crane School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049694","Mount Vernon School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050867","Bluff City School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050873","Chambers School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050882","Pierce School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358050884","Mayflower School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358051868","Union School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034385","Lincoln School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034892","Lower Neely School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358035171","Marion School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036234","Mount Calvary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358036420","Mount Joy School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358037377","Murphy School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358038400","Oak Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node354356461","Lineville-Clio Junior-Senior High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059191","New Hope School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059194","Blake School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059195","La Russell School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059690","Bowers Mill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059697","Northfield School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059698","Phelps School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059700","Shiloh School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059769","Pleasant Hill School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059859","Brand School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059862","Howard School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358059865","Coffman School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060938","Siloam School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060940","Lone Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060955","Dover School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060966","Bristol Ridge School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060997","Miller School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358061002","Mount Pleasant School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358061003","Republican School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358071030","Gartin School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way333370650","Greenwood Laboratory School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/way258243486","Strong Hall","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049155","Boston School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047987","Mount Aetna School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node2716390038","Republic High School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358045804","Wilder School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358038374","Oak Grove School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node466329862","Schofield Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048307","Henry School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358040573","Rountree School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049160","Oldfield School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node466329825","Price Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048008","Roundtree School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node466329890","McCulloch Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049154","Shady Grove School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358047980","Wyandotte School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358039373","Pittman Elementary School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049135","McHaffie School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358084028","Buckeye School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358048016","Oakland School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358034884","Lowell School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030829","Gentry School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049153","Liberty School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358060490","Mount Pleasant School","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049117","Hartley School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358030005","Fairview School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
"http://linkedgeodata.org/triplify/node358049144","Eastern Star School (historical)","http://linkedgeodata.org/triplify/way186712602","Scooter's Coffeehouse"
